ProductKey;OrderDate;DueDate;ShipDate;CustomerKey;Sales
477;20240210;20240222;20240217;21061;4,99
490;20240210;20240222;20240217;21061;53,99
576;20240210;20240222;20240217;14940;2384,07
214;20240210;20240222;20240217;14940;34,99
355;20240211;20240223;20240218;11346;2319,99
528;20240211;20240223;20240218;11346;4,99
537;20240211;20240223;20240218;11346;35,00
217;20240211;20240223;20240218;11346;34,99
228;20240211;20240223;20240218;11346;49,99
482;20240211;20240223;20240218;11346;8,99
217;20240211;20240223;20240218;11961;34,99
535;20240211;20240223;20240218;11098;24,99
528;20240211;20240223;20240218;11098;4,99
539;20240211;20240223;20240218;15216;24,99
480;20240211;20240223;20240218;15216;2,29
485;20240211;20240223;20240218;19570;21,98
478;20240211;20240223;20240218;19570;9,99
477;20240211;20240223;20240218;19570;4,99
482;20240211;20240223;20240218;19570;8,99
485;20240211;20240223;20240218;22924;21,98
478;20240211;20240223;20240218;22924;9,99
477;20240211;20240223;20240218;22924;4,99
488;20240211;20240223;20240218;22924;53,99
528;20240211;20240223;20240218;21254;4,99
214;20240211;20240223;20240218;21254;34,99
234;20240211;20240223;20240218;21254;49,99
528;20240211;20240223;20240218;25820;4,99
222;20240211;20240223;20240218;25820;34,99
481;20240211;20240223;20240218;25820;8,99
225;20240211;20240223;20240218;15018;8,99
529;20240211;20240223;20240218;16679;3,99
540;20240211;20240223;20240218;16679;32,60
222;20240211;20240223;20240218;16679;34,99
529;20240211;20240223;20240218;27729;3,99
482;20240211;20240223;20240218;27729;8,99
541;20240211;20240223;20240218;26599;28,99
540;20240211;20240223;20240218;25156;32,60
529;20240211;20240223;20240218;25156;3,99
478;20240211;20240223;20240218;21442;9,99
477;20240211;20240223;20240218;21442;4,99
477;20240211;20240223;20240218;18053;4,99
480;20240211;20240223;20240218;18053;2,29
477;20240211;20240223;20240218;17014;4,99
528;20240211;20240223;20240218;17369;4,99
480;20240211;20240223;20240218;17369;2,29
528;20240211;20240223;20240218;14468;4,99
480;20240211;20240223;20240218;14468;2,29
485;20240211;20240223;20240218;18926;21,98
478;20240211;20240223;20240218;18926;9,99
477;20240211;20240223;20240218;18926;4,99
487;20240211;20240223;20240218;18926;54,99
463;20240211;20240223;20240218;15112;24,49
475;20240211;20240223;20240218;15112;69,99
528;20240211;20240223;20240218;16563;4,99
481;20240211;20240223;20240218;16563;8,99
485;20240211;20240223;20240218;19826;21,98
228;20240211;20240223;20240218;19826;49,99
476;20240211;20240223;20240218;12506;69,99
228;20240211;20240223;20240218;12506;49,99
528;20240211;20240223;20240218;16568;4,99
536;20240211;20240223;20240218;16568;29,99
214;20240211;20240223;20240218;16568;34,99
477;20240211;20240223;20240218;23989;4,99
489;20240211;20240223;20240218;23989;53,99
538;20240211;20240223;20240218;28903;21,49
480;20240211;20240223;20240218;28903;2,29
538;20240211;20240223;20240218;25803;21,49
225;20240211;20240223;20240218;25803;8,99
529;20240211;20240223;20240218;22705;3,99
217;20240211;20240223;20240218;22705;34,99
529;20240211;20240223;20240218;11581;3,99
217;20240211;20240223;20240218;11581;34,99
529;20240211;20240223;20240218;26395;3,99
538;20240211;20240223;20240218;26395;21,49
485;20240211;20240223;20240218;16958;21,98
214;20240211;20240223;20240218;16958;34,99
463;20240211;20240223;20240218;16958;24,49
225;20240211;20240223;20240218;12567;8,99
589;20240211;20240223;20240218;13884;769,49
536;20240211;20240223;20240218;13884;29,99
528;20240211;20240223;20240218;13884;4,99
485;20240211;20240223;20240218;13884;21,98
222;20240211;20240223;20240218;13884;34,99
568;20240211;20240223;20240218;28678;742,35
479;20240211;20240223;20240218;28678;8,99
484;20240211;20240223;20240218;28678;7,95
384;20240211;20240223;20240218;18557;1120,49
231;20240211;20240223;20240218;18557;49,99
225;20240211;20240223;20240218;18557;8,99
386;20240211;20240223;20240218;22653;1120,49
479;20240211;20240223;20240218;22653;8,99
477;20240211;20240223;20240218;22653;4,99
490;20240211;20240223;20240218;22653;53,99
584;20240211;20240223;20240218;25701;539,99
529;20240211;20240223;20240218;25701;3,99
538;20240211;20240223;20240218;25701;21,49
222;20240211;20240223;20240218;25701;34,99
606;20240211;20240223;20240218;21033;539,99
477;20240211;20240223;20240218;21033;4,99
479;20240211;20240223;20240218;21033;8,99
357;20240212;20240224;20240219;11432;2319,99
478;20240212;20240224;20240219;11432;9,99
353;20240212;20240224;20240219;11485;2319,99
478;20240212;20240224;20240219;11485;9,99
477;20240212;20240224;20240219;11485;4,99
473;20240212;20240224;20240219;11485;63,50
477;20240212;20240224;20240219;11957;4,99
479;20240212;20240224;20240219;11957;8,99
222;20240212;20240224;20240219;11957;34,99
536;20240212;20240224;20240219;16166;29,99
528;20240212;20240224;20240219;16166;4,99
217;20240212;20240224;20240219;16166;34,99
536;20240212;20240224;20240219;15031;29,99
480;20240212;20240224;20240219;15031;2,29
485;20240212;20240224;20240219;17381;21,98
484;20240212;20240224;20240219;17381;7,95
486;20240212;20240224;20240219;17381;159,00
477;20240212;20240224;20240219;29290;4,99
490;20240212;20240224;20240219;17070;53,99
490;20240212;20240224;20240219;17238;53,99
222;20240212;20240224;20240219;14008;34,99
595;20240212;20240224;20240219;14848;564,99
529;20240212;20240224;20240219;11019;3,99
539;20240212;20240224;20240219;11019;24,99
482;20240212;20240224;20240219;11019;8,99
528;20240212;20240224;20240219;24930;4,99
535;20240212;20240224;20240219;24930;24,99
222;20240212;20240224;20240219;24930;34,99
529;20240212;20240224;20240219;24777;3,99
540;20240212;20240224;20240219;24777;32,60
214;20240212;20240224;20240219;24777;34,99
535;20240212;20240224;20240219;20104;24,99
480;20240212;20240224;20240219;20104;2,29
536;20240212;20240224;20240219;23502;29,99
480;20240212;20240224;20240219;23502;2,29
478;20240212;20240224;20240219;21715;9,99
477;20240212;20240224;20240219;21715;4,99
478;20240212;20240224;20240219;21574;9,99
477;20240212;20240224;20240219;21574;4,99
217;20240212;20240224;20240219;21574;34,99
467;20240212;20240224;20240219;21574;24,49
228;20240212;20240224;20240219;21574;49,99
478;20240212;20240224;20240219;15559;9,99
477;20240212;20240224;20240219;15559;4,99
477;20240212;20240224;20240219;11330;4,99
478;20240212;20240224;20240219;11330;9,99
477;20240212;20240224;20240219;12919;4,99
467;20240212;20240224;20240219;12919;24,49
214;20240212;20240224;20240219;12919;34,99
528;20240212;20240224;20240219;14916;4,99
485;20240212;20240224;20240219;14916;21,98
528;20240212;20240224;20240219;14507;4,99
217;20240212;20240224;20240219;14507;34,99
485;20240212;20240224;20240219;18055;21,98
477;20240212;20240224;20240219;18055;4,99
478;20240212;20240224;20240219;18055;9,99
528;20240212;20240224;20240219;16057;4,99
217;20240212;20240224;20240219;16057;34,99
528;20240212;20240224;20240219;16454;4,99
214;20240212;20240224;20240219;16454;34,99
539;20240212;20240224;20240219;19262;24,99
537;20240212;20240224;20240219;14707;35,00
480;20240212;20240224;20240219;14707;2,29
536;20240212;20240224;20240219;12295;29,99
528;20240212;20240224;20240219;12295;4,99
480;20240212;20240224;20240219;12295;2,29
484;20240212;20240224;20240219;12295;7,95
529;20240212;20240224;20240219;28402;3,99
540;20240212;20240224;20240219;28402;32,60
222;20240212;20240224;20240219;28402;34,99
528;20240212;20240224;20240219;17637;4,99
535;20240212;20240224;20240219;17637;24,99
483;20240212;20240224;20240219;17637;120,00
529;20240212;20240224;20240219;26401;3,99
217;20240212;20240224;20240219;26401;34,99
529;20240212;20240224;20240219;20940;3,99
214;20240212;20240224;20240219;20940;34,99
541;20240212;20240224;20240219;28450;28,99
530;20240212;20240224;20240219;28450;4,99
214;20240212;20240224;20240219;28450;34,99
537;20240212;20240224;20240219;11081;35,00
480;20240212;20240224;20240219;11081;2,29
537;20240212;20240224;20240219;11724;35,00
528;20240212;20240224;20240219;11724;4,99
480;20240212;20240224;20240219;11724;2,29
528;20240212;20240224;20240219;13318;4,99
537;20240212;20240224;20240219;13318;35,00
484;20240212;20240224;20240219;13318;7,95
537;20240212;20240224;20240219;11923;35,00
485;20240212;20240224;20240219;14339;21,98
478;20240212;20240224;20240219;14339;9,99
477;20240212;20240224;20240219;14339;4,99
214;20240212;20240224;20240219;14339;34,99
485;20240212;20240224;20240219;16870;21,98
487;20240212;20240224;20240219;16870;54,99
478;20240212;20240224;20240219;12716;9,99
477;20240212;20240224;20240219;12716;4,99
473;20240212;20240224;20240219;12716;63,50
485;20240212;20240224;20240219;13153;21,98
222;20240212;20240224;20240219;13153;34,99
237;20240212;20240224;20240219;13153;49,99
357;20240212;20240224;20240219;11817;2319,99
357;20240212;20240224;20240219;11825;2319,99
480;20240212;20240224;20240219;11825;2,29
572;20240212;20240224;20240219;25743;742,35
214;20240212;20240224;20240219;25743;34,99
225;20240212;20240224;20240219;25743;8,99
590;20240212;20240224;20240219;16663;769,49
475;20240212;20240224;20240219;16663;69,99
491;20240212;20240224;20240219;16663;53,99
568;20240212;20240224;20240219;28769;742,35
225;20240212;20240224;20240219;28769;8,99
560;20240212;20240224;20240219;23209;1214,85
225;20240212;20240224;20240219;23209;8,99
560;20240212;20240224;20240219;25096;1214,85
479;20240212;20240224;20240219;25096;8,99
477;20240212;20240224;20240219;25096;4,99
484;20240212;20240224;20240219;25096;7,95
578;20240212;20240224;20240219;23164;1214,85
477;20240212;20240224;20240219;23164;4,99
479;20240212;20240224;20240219;23164;8,99
384;20240212;20240224;20240219;19451;1120,49
228;20240212;20240224;20240219;19451;49,99
382;20240212;20240224;20240219;26985;1120,49
217;20240212;20240224;20240219;26985;34,99
225;20240212;20240224;20240219;26985;8,99
482;20240212;20240224;20240219;27953;8,99
584;20240212;20240224;20240219;27953;539,99
561;20240212;20240224;20240219;27821;2384,07
214;20240212;20240224;20240219;27821;34,99
225;20240212;20240224;20240219;27821;8,99
577;20240212;20240224;20240219;12277;1214,85
479;20240212;20240224;20240219;12277;8,99
477;20240212;20240224;20240219;12277;4,99
225;20240212;20240224;20240219;12277;8,99
376;20240213;20240225;20240220;18483;2443,35
217;20240213;20240225;20240220;18483;34,99
355;20240213;20240225;20240220;11425;2319,99
537;20240213;20240225;20240220;11425;35,00
528;20240213;20240225;20240220;11425;4,99
485;20240213;20240225;20240220;11425;21,98
483;20240213;20240225;20240220;11425;120,00
535;20240213;20240225;20240220;13613;24,99
480;20240213;20240225;20240220;13613;2,29
535;20240213;20240225;20240220;13120;24,99
463;20240213;20240225;20240220;13120;24,49
529;20240213;20240225;20240220;14859;3,99
539;20240213;20240225;20240220;14859;24,99
480;20240213;20240225;20240220;14859;2,29
485;20240213;20240225;20240220;18282;21,98
225;20240213;20240225;20240220;12012;8,99
540;20240213;20240225;20240220;14073;32,60
529;20240213;20240225;20240220;14073;3,99
480;20240213;20240225;20240220;14073;2,29
580;20240213;20240225;20240220;17086;1700,99
234;20240213;20240225;20240220;17086;49,99
580;20240213;20240225;20240220;21092;1700,99
539;20240213;20240225;20240220;21092;24,99
480;20240213;20240225;20240220;21092;2,29
588;20240213;20240225;20240220;16405;769,49
231;20240213;20240225;20240220;16405;49,99
225;20240213;20240225;20240220;11703;8,99
488;20240213;20240225;20240220;11703;53,99
480;20240213;20240225;20240220;11142;2,29
530;20240213;20240225;20240220;11845;4,99
222;20240213;20240225;20240220;11845;34,99
538;20240213;20240225;20240220;26480;21,49
480;20240213;20240225;20240220;26480;2,29
530;20240213;20240225;20240220;27192;4,99
541;20240213;20240225;20240220;27192;28,99
529;20240213;20240225;20240220;28049;3,99
538;20240213;20240225;20240220;28049;21,49
480;20240213;20240225;20240220;28049;2,29
541;20240213;20240225;20240220;13268;28,99
530;20240213;20240225;20240220;13268;4,99
217;20240213;20240225;20240220;13268;34,99
541;20240213;20240225;20240220;26551;28,99
529;20240213;20240225;20240220;24292;3,99
540;20240213;20240225;20240220;24292;32,60
480;20240213;20240225;20240220;24292;2,29
536;20240213;20240225;20240220;23289;29,99
528;20240213;20240225;20240220;23289;4,99
540;20240213;20240225;20240220;24952;32,60
529;20240213;20240225;20240220;24952;3,99
222;20240213;20240225;20240220;24952;34,99
478;20240213;20240225;20240220;21630;9,99
477;20240213;20240225;20240220;21630;4,99
476;20240213;20240225;20240220;20334;69,99
477;20240213;20240225;20240220;17165;4,99
528;20240213;20240225;20240220;23449;4,99
480;20240213;20240225;20240220;23449;2,29
528;20240213;20240225;20240220;15158;4,99
217;20240213;20240225;20240220;15158;34,99
528;20240213;20240225;20240220;22739;4,99
480;20240213;20240225;20240220;22739;2,29
539;20240213;20240225;20240220;19247;24,99
537;20240213;20240225;20240220;15461;35,00
528;20240213;20240225;20240220;15461;4,99
217;20240213;20240225;20240220;15461;34,99
225;20240213;20240225;20240220;15461;8,99
476;20240213;20240225;20240220;13499;69,99
472;20240213;20240225;20240220;13499;63,50
540;20240213;20240225;20240220;12869;32,60
475;20240213;20240225;20240220;28737;69,99
477;20240213;20240225;20240220;22559;4,99
539;20240213;20240225;20240220;16418;24,99
480;20240213;20240225;20240220;16418;2,29
538;20240213;20240225;20240220;12260;21,49
480;20240213;20240225;20240220;12260;2,29
486;20240213;20240225;20240220;12260;159,00
538;20240213;20240225;20240220;25719;21,49
529;20240213;20240225;20240220;25719;3,99
214;20240213;20240225;20240220;25719;34,99
530;20240213;20240225;20240220;15052;4,99
480;20240213;20240225;20240220;15052;2,29
537;20240213;20240225;20240220;11176;35,00
485;20240213;20240225;20240220;11176;21,98
482;20240213;20240225;20240220;11176;8,99
537;20240213;20240225;20240220;11198;35,00
537;20240213;20240225;20240220;12040;35,00
528;20240213;20240225;20240220;12040;4,99
480;20240213;20240225;20240220;12040;2,29
485;20240213;20240225;20240220;13349;21,98
485;20240213;20240225;20240220;16910;21,98
237;20240213;20240225;20240220;16910;49,99
225;20240213;20240225;20240220;12568;8,99
599;20240213;20240225;20240220;18990;539,99
485;20240213;20240225;20240220;18990;21,98
376;20240213;20240225;20240220;22893;2443,35
540;20240213;20240225;20240220;22893;32,60
480;20240213;20240225;20240220;22893;2,29
361;20240213;20240225;20240220;11834;2294,99
217;20240213;20240225;20240220;11834;34,99
582;20240213;20240225;20240220;14011;1700,99
467;20240213;20240225;20240220;14011;24,49
214;20240213;20240225;20240220;14011;34,99
581;20240213;20240225;20240220;14125;1700,99
575;20240213;20240225;20240220;28326;2384,07
541;20240213;20240225;20240220;28326;28,99
465;20240213;20240225;20240220;28326;24,49
530;20240213;20240225;20240220;28326;4,99
605;20240213;20240225;20240220;27910;539,99
222;20240213;20240225;20240220;27910;34,99
577;20240213;20240225;20240220;25097;1214,85
488;20240213;20240225;20240220;25097;53,99
562;20240213;20240225;20240220;24662;2384,07
222;20240213;20240225;20240220;24662;34,99
231;20240213;20240225;20240220;24662;49,99
463;20240213;20240225;20240220;24662;24,49
605;20240213;20240225;20240220;21648;539,99
225;20240213;20240225;20240220;21648;8,99
390;20240213;20240225;20240220;22640;1120,49
539;20240213;20240225;20240220;22640;24,99
529;20240213;20240225;20240220;22640;3,99
561;20240213;20240225;20240220;12132;2384,07
541;20240213;20240225;20240220;12132;28,99
530;20240213;20240225;20240220;12132;4,99
487;20240213;20240225;20240220;12132;54,99
217;20240213;20240225;20240220;12132;34,99
374;20240214;20240226;20240221;16740;2443,35
479;20240214;20240226;20240221;16740;8,99
472;20240214;20240226;20240221;16740;63,50
477;20240214;20240226;20240221;16740;4,99
528;20240214;20240226;20240221;25815;4,99
214;20240214;20240226;20240221;25815;34,99
529;20240214;20240226;20240221;13639;3,99
582;20240214;20240226;20240221;23758;1700,99
489;20240214;20240226;20240221;23758;53,99
581;20240214;20240226;20240221;20838;1700,99
477;20240214;20240226;20240221;20838;4,99
479;20240214;20240226;20240221;20838;8,99
225;20240214;20240226;20240221;20838;8,99
222;20240214;20240226;20240221;20838;34,99
353;20240214;20240226;20240221;11378;2319,99
478;20240214;20240226;20240221;11378;9,99
217;20240214;20240226;20240221;11378;34,99
378;20240214;20240226;20240221;23630;2443,35
479;20240214;20240226;20240221;23630;8,99
465;20240214;20240226;20240221;23630;24,49
477;20240214;20240226;20240221;23630;4,99
374;20240214;20240226;20240221;19459;2443,35
217;20240214;20240226;20240221;19459;34,99
217;20240214;20240226;20240221;11737;34,99
541;20240214;20240226;20240221;26250;28,99
530;20240214;20240226;20240221;26250;4,99
480;20240214;20240226;20240221;26250;2,29
483;20240214;20240226;20240221;26250;120,00
541;20240214;20240226;20240221;12892;28,99
530;20240214;20240226;20240221;12892;4,99
480;20240214;20240226;20240221;12892;2,29
483;20240214;20240226;20240221;12892;120,00
529;20240214;20240226;20240221;24389;3,99
540;20240214;20240226;20240221;24389;32,60
481;20240214;20240226;20240221;24389;8,99
536;20240214;20240226;20240221;23069;29,99
528;20240214;20240226;20240221;23069;4,99
222;20240214;20240226;20240221;23069;34,99
536;20240214;20240226;20240221;19726;29,99
528;20240214;20240226;20240221;19726;4,99
480;20240214;20240226;20240221;19726;2,29
536;20240214;20240226;20240221;11723;29,99
478;20240214;20240226;20240221;12054;9,99
477;20240214;20240226;20240221;12054;4,99
476;20240214;20240226;20240221;20361;69,99
474;20240214;20240226;20240221;19544;69,99
491;20240214;20240226;20240221;19544;53,99
225;20240214;20240226;20240221;19544;8,99
477;20240214;20240226;20240221;17583;4,99
214;20240214;20240226;20240221;17583;34,99
477;20240214;20240226;20240221;19639;4,99
222;20240214;20240226;20240221;19639;34,99
465;20240214;20240226;20240221;19639;24,49
528;20240214;20240226;20240221;14505;4,99
485;20240214;20240226;20240221;14505;21,98
222;20240214;20240226;20240221;14505;34,99
485;20240214;20240226;20240221;18644;21,98
477;20240214;20240226;20240221;18644;4,99
478;20240214;20240226;20240221;18644;9,99
472;20240214;20240226;20240221;18644;63,50
528;20240214;20240226;20240221;17211;4,99
537;20240214;20240226;20240221;17211;35,00
484;20240214;20240226;20240221;17211;7,95
485;20240214;20240226;20240221;14166;21,98
237;20240214;20240226;20240221;14166;49,99
536;20240214;20240226;20240221;21110;29,99
528;20240214;20240226;20240221;21110;4,99
529;20240214;20240226;20240221;17649;3,99
529;20240214;20240226;20240221;19521;3,99
228;20240214;20240226;20240221;19521;49,99
528;20240214;20240226;20240221;14820;4,99
536;20240214;20240226;20240221;14820;29,99
480;20240214;20240226;20240221;14820;2,29
529;20240214;20240226;20240221;18635;3,99
486;20240214;20240226;20240221;18635;159,00
530;20240214;20240226;20240221;16459;4,99
480;20240214;20240226;20240221;16459;2,29
225;20240214;20240226;20240221;12514;8,99
485;20240214;20240226;20240221;12948;21,98
487;20240214;20240226;20240221;12948;54,99
361;20240214;20240226;20240221;11688;2294,99
217;20240214;20240226;20240221;11688;34,99
231;20240214;20240226;20240221;11688;49,99
225;20240214;20240226;20240221;11688;8,99
357;20240214;20240226;20240221;11217;2319,99
487;20240214;20240226;20240221;11217;54,99
361;20240214;20240226;20240221;11665;2294,99
485;20240214;20240226;20240221;11665;21,98
214;20240214;20240226;20240221;11665;34,99
353;20240214;20240226;20240221;11979;2319,99
485;20240214;20240226;20240221;11979;21,98
480;20240214;20240226;20240221;11979;2,29
484;20240214;20240226;20240221;11979;7,95
359;20240214;20240226;20240221;11534;2294,99
485;20240214;20240226;20240221;11534;21,98
465;20240214;20240226;20240221;11534;24,49
605;20240214;20240226;20240221;20154;539,99
214;20240214;20240226;20240221;20154;34,99
564;20240214;20240226;20240221;28323;2384,07
586;20240214;20240226;20240221;26317;742,35
479;20240214;20240226;20240221;26317;8,99
477;20240214;20240226;20240221;26317;4,99
214;20240214;20240226;20240221;26317;34,99
605;20240214;20240226;20240221;16222;539,99
538;20240214;20240226;20240221;16222;21,49
604;20240214;20240226;20240221;16223;539,99
477;20240214;20240226;20240221;16223;4,99
225;20240214;20240226;20240221;16223;8,99
479;20240214;20240226;20240221;16223;8,99
382;20240214;20240226;20240221;19336;1120,49
491;20240214;20240226;20240221;19336;53,99
386;20240214;20240226;20240221;19381;1120,49
228;20240214;20240226;20240221;19381;49,99
605;20240214;20240226;20240221;21050;539,99
225;20240214;20240226;20240221;21050;8,99
214;20240214;20240226;20240221;21050;34,99
382;20240214;20240226;20240221;22642;1120,49
488;20240214;20240226;20240221;22642;53,99
463;20240214;20240226;20240221;22642;24,49
605;20240214;20240226;20240221;21031;539,99
479;20240214;20240226;20240221;21031;8,99
477;20240214;20240226;20240221;21031;4,99
225;20240214;20240226;20240221;21031;8,99
214;20240214;20240226;20240221;21031;34,99
604;20240214;20240226;20240221;29391;539,99
222;20240214;20240226;20240221;29391;34,99
561;20240214;20240226;20240221;14830;2384,07
479;20240214;20240226;20240221;14830;8,99
477;20240214;20240226;20240221;14830;4,99
222;20240214;20240226;20240221;14830;34,99
578;20240214;20240226;20240221;29411;1214,85
225;20240214;20240226;20240221;29411;8,99
374;20240214;20240226;20240221;18469;2443,35
571;20240214;20240226;20240221;28107;742,35
479;20240214;20240226;20240221;28107;8,99
477;20240214;20240226;20240221;28107;4,99
491;20240214;20240226;20240221;28107;53,99
477;20240215;20240227;20240222;11215;4,99
479;20240215;20240227;20240222;11215;8,99
222;20240215;20240227;20240222;11215;34,99
228;20240215;20240227;20240222;11215;49,99
529;20240215;20240227;20240222;15125;3,99
539;20240215;20240227;20240222;15125;24,99
480;20240215;20240227;20240222;15125;2,29
539;20240215;20240227;20240222;15217;24,99
529;20240215;20240227;20240222;15217;3,99
480;20240215;20240227;20240222;15217;2,29
536;20240215;20240227;20240222;16627;29,99
529;20240215;20240227;20240222;26543;3,99
480;20240215;20240227;20240222;26543;2,29
484;20240215;20240227;20240222;26543;7,95
222;20240215;20240227;20240222;15137;34,99
225;20240215;20240227;20240222;15137;8,99
490;20240215;20240227;20240222;15137;53,99
359;20240215;20240227;20240222;11398;2294,99
376;20240215;20240227;20240222;19448;2443,35
540;20240215;20240227;20240222;19448;32,60
529;20240215;20240227;20240222;19448;3,99
471;20240215;20240227;20240222;19448;63,50
480;20240215;20240227;20240222;11637;2,29
529;20240215;20240227;20240222;27222;3,99
484;20240215;20240227;20240222;27222;7,95
539;20240215;20240227;20240222;29248;24,99
480;20240215;20240227;20240222;29248;2,29
530;20240215;20240227;20240222;11078;4,99
214;20240215;20240227;20240222;11078;34,99
467;20240215;20240227;20240222;11078;24,49
538;20240215;20240227;20240222;26736;21,49
529;20240215;20240227;20240222;26736;3,99
535;20240215;20240227;20240222;11711;24,99
480;20240215;20240227;20240222;11711;2,29
535;20240215;20240227;20240222;25890;24,99
536;20240215;20240227;20240222;11922;29,99
528;20240215;20240227;20240222;11922;4,99
540;20240215;20240227;20240222;23801;32,60
228;20240215;20240227;20240222;23801;49,99
536;20240215;20240227;20240222;22970;29,99
528;20240215;20240227;20240222;22970;4,99
222;20240215;20240227;20240222;22970;34,99
482;20240215;20240227;20240222;22970;8,99
478;20240215;20240227;20240222;21459;9,99
477;20240215;20240227;20240222;21459;4,99
474;20240215;20240227;20240222;12530;69,99
489;20240215;20240227;20240222;12530;53,99
474;20240215;20240227;20240222;20378;69,99
234;20240215;20240227;20240222;20378;49,99
477;20240215;20240227;20240222;18111;4,99
474;20240215;20240227;20240222;19241;69,99
488;20240215;20240227;20240222;19241;53,99
463;20240215;20240227;20240222;19241;24,49
477;20240215;20240227;20240222;17554;4,99
222;20240215;20240227;20240222;17554;34,99
477;20240215;20240227;20240222;18751;4,99
214;20240215;20240227;20240222;18751;34,99
477;20240215;20240227;20240222;17035;4,99
489;20240215;20240227;20240222;17035;53,99
477;20240215;20240227;20240222;16877;4,99
214;20240215;20240227;20240222;16877;34,99
528;20240215;20240227;20240222;16477;4,99
217;20240215;20240227;20240222;16477;34,99
477;20240215;20240227;20240222;29214;4,99
487;20240215;20240227;20240222;29214;54,99
528;20240215;20240227;20240222;21252;4,99
222;20240215;20240227;20240222;21252;34,99
463;20240215;20240227;20240222;21252;24,49
528;20240215;20240227;20240222;22143;4,99
222;20240215;20240227;20240222;22143;34,99
485;20240215;20240227;20240222;13485;21,98
478;20240215;20240227;20240222;13485;9,99
477;20240215;20240227;20240222;13485;4,99
535;20240215;20240227;20240222;16441;24,99
540;20240215;20240227;20240222;28391;32,60
529;20240215;20240227;20240222;23602;3,99
222;20240215;20240227;20240222;23602;34,99
529;20240215;20240227;20240222;27815;3,99
538;20240215;20240227;20240222;27815;21,49
222;20240215;20240227;20240222;27815;34,99
228;20240215;20240227;20240222;27815;49,99
538;20240215;20240227;20240222;27837;21,49
529;20240215;20240227;20240222;27837;3,99
222;20240215;20240227;20240222;27837;34,99
538;20240215;20240227;20240222;21070;21,49
225;20240215;20240227;20240222;21070;8,99
529;20240215;20240227;20240222;20146;3,99
477;20240215;20240227;20240222;19185;4,99
488;20240215;20240227;20240222;19185;53,99
225;20240215;20240227;20240222;25521;8,99
538;20240215;20240227;20240222;25521;21,49
538;20240215;20240227;20240222;12503;21,49
529;20240215;20240227;20240222;12503;3,99
530;20240215;20240227;20240222;25672;4,99
480;20240215;20240227;20240222;25672;2,29
530;20240215;20240227;20240222;16593;4,99
480;20240215;20240227;20240222;16593;2,29
537;20240215;20240227;20240222;11650;35,00
528;20240215;20240227;20240222;11650;4,99
222;20240215;20240227;20240222;11650;34,99
528;20240215;20240227;20240222;11819;4,99
537;20240215;20240227;20240222;11819;35,00
480;20240215;20240227;20240222;11819;2,29
485;20240215;20240227;20240222;13341;21,98
483;20240215;20240227;20240222;13341;120,00
353;20240215;20240227;20240222;11826;2319,99
357;20240215;20240227;20240222;11647;2319,99
485;20240215;20240227;20240222;11647;21,98
478;20240215;20240227;20240222;11647;9,99
477;20240215;20240227;20240222;11647;4,99
225;20240215;20240227;20240222;11647;8,99
359;20240215;20240227;20240222;11663;2294,99
537;20240215;20240227;20240222;11663;35,00
528;20240215;20240227;20240222;11663;4,99
217;20240215;20240227;20240222;11663;34,99
353;20240215;20240227;20240222;11523;2319,99
485;20240215;20240227;20240222;11523;21,98
217;20240215;20240227;20240222;11523;34,99
361;20240215;20240227;20240222;11984;2294,99
217;20240215;20240227;20240222;11984;34,99
575;20240215;20240227;20240222;28327;2384,07
479;20240215;20240227;20240222;28327;8,99
225;20240215;20240227;20240222;28327;8,99
477;20240215;20240227;20240222;28327;4,99
604;20240215;20240227;20240222;26673;539,99
538;20240215;20240227;20240222;26673;21,49
480;20240215;20240227;20240222;26673;2,29
486;20240215;20240227;20240222;26673;159,00
573;20240215;20240227;20240222;29247;2384,07
225;20240215;20240227;20240222;29247;8,99
489;20240215;20240227;20240222;29247;53,99
605;20240215;20240227;20240222;21650;539,99
479;20240215;20240227;20240222;21650;8,99
477;20240215;20240227;20240222;21650;4,99
606;20240215;20240227;20240222;16221;539,99
477;20240215;20240227;20240222;16221;4,99
479;20240215;20240227;20240222;16221;8,99
217;20240215;20240227;20240222;16221;34,99
606;20240215;20240227;20240222;22281;539,99
390;20240215;20240227;20240222;19535;1120,49
234;20240215;20240227;20240222;19535;49,99
386;20240215;20240227;20240222;23223;1120,49
217;20240215;20240227;20240222;23223;34,99
388;20240215;20240227;20240222;19432;1120,49
231;20240215;20240227;20240222;19432;49,99
584;20240215;20240227;20240222;25675;539,99
225;20240215;20240227;20240222;25675;8,99
564;20240215;20240227;20240222;24083;2384,07
214;20240215;20240227;20240222;24083;34,99
380;20240216;20240228;20240223;18296;2443,35
540;20240216;20240228;20240223;18296;32,60
529;20240216;20240228;20240223;18296;3,99
214;20240216;20240228;20240223;18296;34,99
465;20240216;20240228;20240223;18296;24,49
386;20240216;20240228;20240223;24612;1120,49
539;20240216;20240228;20240223;24612;24,99
529;20240216;20240228;20240223;24612;3,99
480;20240216;20240228;20240223;24612;2,29
382;20240216;20240228;20240223;24614;1120,49
578;20240216;20240228;20240223;11998;1214,85
214;20240216;20240228;20240223;11998;34,99
560;20240216;20240228;20240223;14058;1214,85
541;20240216;20240228;20240223;14058;28,99
530;20240216;20240228;20240223;14058;4,99
222;20240216;20240228;20240223;14058;34,99
